latitude,longitude,wind10_mps_mean,wind10_mps_min,wind10_mps_max,wind10_mps_p90,u10_mean,v10_mean,wind10_direction_deg_mean
55.0,11.75,6.079373,0.21683556,16.739107,9.574203,2.05001,1.0525649,242.82205
55.0,12.0,6.1563716,0.13763879,16.758844,9.69726,2.067249,1.099048,242.00276
55.0,12.25,6.318957,0.076607466,16.936651,9.926537,2.103516,1.1502739,241.32867
55.0,12.5,6.6773615,0.11352802,17.592123,10.4156685,2.2216747,1.200818,241.60872
55.0,12.75,7.0918946,0.08345567,18.48769,11.058413,2.3462,1.2673446,241.62346
55.0,13.0,7.1017175,0.115256175,18.430418,11.07225,2.385294,1.2173815,242.96162
55.0,13.25,7.0951724,0.12384109,18.321135,11.04466,2.4189243,1.1775564,244.04272
55.0,13.5,7.0711174,0.106088914,18.172148,11.020725,2.44844,1.1478628,244.88217
55.0,13.75,7.1123786,0.11059366,18.444763,11.084699,2.500166,1.1151036,245.96257
55.0,14.0,7.061796,0.09169083,18.369656,10.986661,2.4846005,1.0523996,247.04399
55.0,14.25,7.1203303,0.062436655,18.391294,11.084333,2.4909549,0.9921971,248.28162
55.0,14.5,7.247357,0.05076533,18.423874,11.276699,2.5088527,0.95173687,249.2257
55.0,14.75,7.2301035,0.12104029,18.24791,11.268696,2.5221255,0.88354963,250.69365
55.0,15.0,7.1135907,0.10823425,17.920172,11.075916,2.4955351,0.8053059,252.11517
